time latitude longitude depth mag magType
2023-03-10T00:58:51.823Z -6.4281 143.5854 11.61 5 mb
2023-03-10T00:56:15.208Z 51.9046 -178.0904 5 2.6 ml
2023-03-10T00:43:50.397Z 51.9111 -178.0589 7.889 3.1 ml
2023-03-10T00:43:22.710Z 17.9178333333333 -66.9181666666667 13.79 2.74 md
2023-03-10T00:39:21.610Z 51.8967 -178.0641 4.489 2.7 ml
2023-03-10T00:37:36.421Z 51.8864 -178.0949 5.676 3 ml
2023-03-10T00:30:47.629Z 51.8793 -178.1073 5 2.7 ml
2023-03-10T00:27:27.891Z 51.902 -178.0107 7.568 2.8 ml
2023-03-10T00:25:07.875Z 51.8984 -178.0869 9.497 3.6 ml
2023-03-10T00:24:59.524Z -20.4669 -177.8815 455.501 4.3 mb
2023-03-10T00:16:11.849Z 51.8969 -178.0668 7.269 3 ml
2023-03-10T00:13:32.334Z 51.876 -178.0882 8.71 2.5 ml
2023-03-09T23:54:42.921Z 51.9039 -178.0899 7.607 3.7 ml
2023-03-09T23:50:46.259Z 51.904 -177.9639 3.634 3.5 ml
2023-03-09T23:42:58.052Z 51.8624 -178.1079 5.549 3.2 ml
2023-03-09T23:38:39.648Z 51.8056 -178.0917 5 2.5 ml
2023-03-09T23:34:17.914Z 38.0645 38.4618 5.369 4.1 mb
2023-03-09T23:16:14.230Z 51.844 -178.0729 5 2.9 ml
2023-03-09T23:15:17.335Z -28.776 -177.7164 73.941 4.5 mb
2023-03-09T23:07:08.967Z 51.9005 -178.0966 7.962 2.8 ml
2023-03-09T22:58:56.988Z 58.2523 -155.1254 3.9 2.6 ml
2023-03-09T22:57:47.558Z 51.9079 -178.0984 7.838 3.4 ml
2023-03-09T22:52:04.710Z 19.1108 -65.1543 87 3.8 md
2023-03-09T22:49:17.265Z 54.1695 -162.9218 48.487 2.6 ml
2023-03-09T22:48:17.874Z 51.8456 -178.1323 5 2.6 ml
2023-03-09T22:28:11.395Z 51.8663 -178.1093 5 2.7 ml
2023-03-09T22:15:24.612Z 51.8733 -178.0915 8.13 2.8 ml
2023-03-09T22:10:39.797Z 51.8477 -178.2154 5 2.6 ml
2023-03-09T22:00:25.616Z -24.7325 179.8656 517.658 4.3 mb
2023-03-09T21:48:47.587Z 51.9012 -178.0689 5 2.6 ml
2023-03-09T21:44:41.518Z 51.8357 -178.1225 5 3.2 ml
2023-03-09T21:37:03.506Z -6.7705 150.0769 10 4.3 mb
2023-03-09T21:30:00.324Z -23.1028 -69.3516 98.023 4.2 mb
2023-03-09T20:57:20.390Z 25.0565 124.2878 140.832 4 mb
2023-03-09T20:29:27.664Z -9.6212 119.6394 35 4.1 mb
2023-03-09T20:26:19.906Z -15.1616 -174.1519 111.854 4.6 mb
2023-03-09T19:39:42.375Z 53.0896 -161.9358 10 3.2 ml
2023-03-09T19:13:57.305Z 43.2648 12.336 2.838 4.2 mb
2023-03-09T19:08:07.085Z 43.281 12.3194 10 4.6 mb
2023-03-09T18:55:28.739Z 38.056 38.4539 10 4.3 mwr
2023-03-09T18:38:55.526Z 51.9383 -178.134 8.688 2.8 ml
2023-03-09T18:35:23.050Z -19.3662 169.653 12.67 4.5 mb
2023-03-09T18:18:35.754Z 51.9103 -178.1253 10.675 2.8 ml
2023-03-09T17:48:45.672Z -7.0696 155.7929 87.608 5.1 mb
2023-03-09T17:42:54.453Z -37.1149 -74.0012 10 4.7 mwr
2023-03-09T17:31:40.878Z 37.1949 71.796 156.752 4.1 mb
2023-03-09T16:50:54.460Z 51.8817 -178.1291 9.32 3.9 mb
2023-03-09T16:44:03.410Z 51.8803 -178.081 5 2.7 ml
2023-03-09T15:46:14.151Z 60.9329 -150.9251 19 2.5 ml
2023-03-09T15:18:28.311Z 51.8576 -178.1333 6.6 2.6 ml
2023-03-09T15:05:40.927Z 43.286 12.3136 4.401 4.3 mwr
2023-03-09T14:49:54.374Z 51.9116 -179.8103 107.748 2.5 ml
2023-03-09T14:18:22.422Z 5.5609 126.6376 144.955 4.1 mb
2023-03-09T14:15:05.741Z 51.8849 -178.1318 8.881 2.6 ml
2023-03-09T14:14:08.056Z 34.6466 141.228 36.192 4.6 mb
2023-03-09T13:45:03.612Z 51.9122 -178.0843 10.67 2.8 ml
2023-03-09T13:35:27.469Z -30.0468 -176.7989 10 4.7 mb
2023-03-09T13:30:06.583Z 51.8712 -178.118 10.316 4.1 mb
2023-03-09T13:24:31.901Z 51.8948 -178.1181 12.522 3.4 ml
2023-03-09T13:12:37.160Z 51.8806 -178.1352 10 2.6 ml
2023-03-09T13:04:48.665Z 51.8864 -178.1454 6.283 2.7 ml
2023-03-09T12:56:35.255Z -20.7772 -69.7446 52.44 4 ml
2023-03-09T12:44:55.689Z 51.9047 -178.1405 10.512 3.1 ml
2023-03-09T12:40:21.512Z 51.8643 -178.1359 4 2.6 ml
2023-03-09T12:40:02.599Z 51.8676 -178.1337 6.5 2.5 ml
2023-03-09T12:21:49.576Z 51.8566 -178.1404 4.8 2.6 ml
2023-03-09T12:01:36.714Z 17.161 -94.9822 106.412 4.7 mb
2023-03-09T11:56:18.618Z 51.8535 -178.1308 5.9 2.8 ml
2023-03-09T11:53:42.711Z 51.8672 -178.1442 5.8 2.5 ml
2023-03-09T11:28:01.934Z 51.8588 -178.1012 4.6 2.9 ml
2023-03-09T10:41:55.514Z 52.5813 -169.7139 62.8 2.5 ml
2023-03-09T10:28:33.879Z 51.8298 -177.9736 6.3 2.9 ml
2023-03-09T08:35:48.053Z 51.8607 -178.1378 5.3 2.9 ml
2023-03-09T07:56:15.878Z 51.8309 -177.996 10.1 2.8 ml
2023-03-09T07:45:47.478Z 32.74932861 -100.6594179 7.116333008 2.9 ml
2023-03-09T07:24:28.110Z 35.8439 -106.7117 11.305 2.6 ml
2023-03-09T06:52:51.790Z 18.9153 -65.1506 22 3.66 md
2023-03-09T06:48:04.211Z 43.6887 -128.3543 10 4.2 mb
2023-03-09T06:44:04.874Z 47.3881 -114.5439 11.899 2.5 ml
2023-03-09T06:41:16.266Z 51.495 -176.3793 25.6 2.6 ml
2023-03-09T06:16:07.088Z 51.8855 -178.137 11.783 3.7 ml
2023-03-09T05:53:38.081Z 52.6312 -167.1559 25.3 3 ml
2023-03-09T05:42:46.745Z 51.855 -177.9572 4.4 3.4 ml
2023-03-09T05:42:34.861Z 51.8816 -177.9698 4.8 3.2 ml
2023-03-09T05:40:12.329Z 51.4529 159.8812 10 4.5 mb
2023-03-09T05:08:26.920Z 51.2532 159.7227 10 4.1 mb
2023-03-09T05:00:34.369Z 15.7169 -92.9416 129.381 4 mb
2023-03-09T04:55:06.833Z 46.0017 153.034 10 4.3 mb
2023-03-09T04:53:16.872Z 44.8952 141.4391 271.807 3.9 mb
2023-03-09T04:24:47.990Z 56.1245 -149.4631 15.143 2.5 ml
2023-03-09T04:22:45.804Z 15.5467 -92.7953 122.316 4.9 mb
2023-03-09T04:20:12.379Z 51.8967 -178.0225 10 2.7 ml
2023-03-09T04:19:31.383Z 51.9276 -177.992 10 2.6 ml
2023-03-09T04:10:29.826Z 51.8593 -177.9841 9.288 3.1 ml
2023-03-09T04:07:22.337Z 51.868 -177.9776 8.591 3.6 ml
2023-03-09T04:07:05.817Z 51.8879 -178.0285 10 2.9 ml
2023-03-09T04:00:09.245Z -7.0495 129.3051 147.658 4.4 mb
2023-03-09T03:51:45.712Z 51.8694 -177.9798 11.025 3.4 ml
2023-03-09T03:50:21.892Z 51.9277 -178.0096 5 4.4 mb
2023-03-09T03:49:14.302Z 51.8956 -177.9731 10 2.6 ml
2023-03-09T03:20:11.395Z -14.8805 -177.0797 10 4.7 mb
2023-03-09T02:59:39.386Z 51.8871 -178.1413 13.447 3 ml
2023-03-09T02:54:49.562Z 51.9151 -178.1448 10 2.9 ml
2023-03-09T02:46:41.983Z 31.62064176 -104.0948804 5.296057129 2.5 ml
2023-03-09T02:35:31.921Z 11.9505 -87.9516 10 4.5 mb
2023-03-09T02:33:18.740Z 19.2883333333333 -66.5691666666667 24.76 3.27 md
2023-03-09T02:11:39.687Z 51.8962 -178.1123 12.187 2.8 ml
2023-03-09T02:08:08.129Z -20.298 -177.8491 522.204 4.1 mb
2023-03-09T02:06:51.029Z 51.4679 159.8451 10 5.3 mb
2023-03-09T02:02:01.841Z -19.5447 -69.8176 35 4.2 mb
2023-03-09T01:57:53.111Z 51.9127 -178.1923 10 2.5 ml
2023-03-09T01:36:40.193Z 38.4571 73.4747 119.558 4.4 mb
2023-03-09T01:34:12.938Z 51.9027 -178.1343 10.963 3.1 ml
2023-03-09T01:17:19.137Z 51.1001 159.5906 10 4.6 mb
2023-03-09T01:11:16.802Z 51.5934 178.0915 52.78 3.7 mb
2023-03-09T01:07:49.561Z 54.605 -159.6832 27.943 2.9 ml
2023-03-09T01:07:36.081Z 51.9462 -178.1255 10 2.7 ml
2023-03-09T00:59:54.270Z 17.9508333333333 -66.8151666666667 9.22 2.76 md
2023-03-09T00:54:37.732Z 51.8631 -178.0683 6.366 2.5 ml
2023-03-09T00:49:32.331Z 51.8815 -178.1415 9.901 2.5 ml
2023-03-09T00:38:54.081Z 38.0169 73.0576 10 4.5 mb
2023-03-09T00:37:38.207Z 51.8792 -178.1231 10.644 2.5 ml
2023-03-09T00:25:51.455Z 51.8828 -178.1241 10.215 2.5 ml
2023-03-09T00:25:27.227Z -58.8791 -25.2775 30.614 4.7 mb
2023-03-09T00:14:43.547Z 51.8684 -178.1234 10.153 2.5 ml
2023-03-09T00:08:40.056Z 13.658 146.6671 10 4.5 mb
2023-03-08T23:56:16.489Z -5.3371 34.8318 10 4.4 mb
2023-03-08T23:41:49.099Z 36.4788 19.8034 38.4 4.2 mb
2023-03-08T23:01:48.630Z 19.1738333333333 -155.497333333333 34.34 3.64 ml
2023-03-08T22:27:19.832Z 51.8679 -178.1447 9.026 2.5 ml
2023-03-08T22:24:09.371Z 51.338 159.4903 10 4.1 mb
2023-03-08T22:14:34.994Z -14.7354 166.5882 10 4.8 mb
2023-03-08T21:56:44.609Z -19.4369 -179.5423 519.017 4.3 mb
2023-03-08T21:52:00.655Z 51.8604 -178.1252 5 2.5 ml
2023-03-08T21:39:31.280Z 19.4056666666667 -65.3396666666667 39.78 3.36 md
2023-03-08T21:37:02.730Z 19.6541666666667 -65.3568333333333 42.14 3.42 md
2023-03-08T19:47:34.623Z 14.1879 146.7306 10 4.6 mb
2023-03-08T18:50:15.221Z 54.8829 -156.3868 3.9 2.6 ml
2023-03-08T18:32:20.420Z 23.9272 122.6314 28.085 4.5 mb
2023-03-08T18:30:45.652Z 38.7759 14.6792 287.648 4.2 mb
2023-03-08T17:45:33.701Z 57.0225 -154.8161 56.7 2.8 ml
2023-03-08T17:24:25.885Z 61.4849 -149.4493 44.9 3.8 ml
2023-03-08T17:07:11.359Z -29.8376 -178.6351 212.416 4.2 mb
2023-03-08T17:04:43.303Z -9.9605 159.5546 10 4.4 mb
2023-03-08T17:02:33.418Z 38.1625 -117.8993 11.5 2.7 ml
2023-03-08T17:01:41.216Z 51.9669 -178.5471 10 2.6 ml
2023-03-08T16:38:56.339Z 52.5519 -166.3567 26 2.5 ml
2023-03-08T16:35:09.216Z 52.5989 -166.4244 26.174 3.8 mb
2023-03-08T16:10:50.651Z 51.4801 159.8688 16.869 4.9 mww
2023-03-08T15:52:04.286Z -17.5657 -178.6635 544.654 4 mb
2023-03-08T15:38:58.271Z -14.1343 -75.7026 67.26 4.5 mb
2023-03-08T15:28:47.452Z -42.7139 41.9433 10 4.8 mb
2023-03-08T15:22:48.754Z -11.7368 112.0314 10 4.1 mb
2023-03-08T15:12:25.093Z 51.8701 -178.1219 11.444 3 ml
2023-03-08T14:44:29.562Z 52.003 -177.9763 15.9 2.6 ml
2023-03-08T14:19:22.097Z 51.8836 -178.1385 10.943 2.8 ml
2023-03-08T13:56:03.167Z 51.9067 -178.1356 11.801 3.3 ml
2023-03-08T13:46:54.730Z 51.8605 -178.1438 6.7 2.9 ml
2023-03-08T13:43:23.060Z 11.4068 141.4394 10 5.4 mww
2023-03-08T13:41:47.542Z 61.3137 -140.7125 10 2.6 ml
2023-03-08T12:39:45.769Z 51.8412 -178.1371 13.722 2.6 ml
2023-03-08T12:35:36.161Z 13.9999 145.0408 113.267 4.6 mb
2023-03-08T12:24:33.810Z 42.6353333 -111.4895 5.02 2.78 md
2023-03-08T11:59:28.130Z 39.3788333 -122.9011667 8.65 2.82 md
2023-03-08T11:28:59.092Z 61.3085 -140.6199 2.351 2.9 ml
2023-03-08T10:48:06.738Z 31.49889307 -103.9911555 6.74855957 2.5 ml
2023-03-08T10:47:33.218Z 7.4576 126.0872 9.118 4.5 mb
2023-03-08T10:42:54.732Z 37.3831 71.8399 130.641 4.2 mb
2023-03-08T10:16:39.051Z 61.3998 -140.3262 5 2.5 ml
2023-03-08T10:08:33.391Z 51.2238 -178.5948 32.483 2.6 ml
2023-03-08T10:04:26.472Z 50.2338 -129.6069 10 4.3 mb
2023-03-08T09:51:27.003Z -4.6275 153.2507 51.35 4.8 mb
2023-03-08T09:33:06.070Z 44.74033333333333 -117.28283333333333 4.92 3.11 ml
2023-03-08T09:00:22.344Z -33.8468 -73.3156 10 4.3 mb
2023-03-08T08:34:51.823Z -24.9802 179.9738 495.169 5.3 mb
2023-03-08T08:32:17.356Z 30.1236 138.7211 430.878 4.3 mb
2023-03-08T07:46:02.480Z 51.8761666666667 -178.161833333333 2.98 2.52 ml
2023-03-08T07:46:01.309Z 51.8642 -178.1532 3.6 2.6 ml
2023-03-08T07:33:09.652Z -6.5224 154.9642 59.954 5.8 mww
2023-03-08T07:32:55.514Z 61.3291 -140.6057 10 4.5 mb
2023-03-08T06:53:02.364Z 36.3674 142.6568 10 4.1 mb
2023-03-08T06:24:20.365Z 31.6662738 -104.3584941 6.131567383 3.6 ml
2023-03-08T06:07:03.886Z 51.8915 -178.1382 6.516 2.6 ml
2023-03-08T06:03:36.198Z 50.1317 157.4402 36.178 5.6 mww
2023-03-08T05:59:28.520Z 51.9752 -178.1553 9.494 2.8 ml
2023-03-08T05:49:23.548Z 51.4517 178.1147 42.2 2.8 ml
2023-03-08T05:26:44.735Z 51.9065 -178.1346 12.301 2.7 ml
2023-03-08T05:25:28.733Z 52.0555 -174.4223 126.7 2.7 ml
2023-03-08T04:38:14.875Z 49.9262 157.2534 35 4.2 mb
2023-03-08T04:28:25.230Z -20.4378 -177.3022 524.971 4.3 mb
2023-03-08T04:27:51.162Z -21.9804 -68.6634 128.708 4.3 mb
2023-03-08T04:24:57.841Z 0.5931 -80.1644 29.058 4.4 mb
2023-03-08T04:07:32.850Z 34.0478333 -116.3508333 6.79 2.77 ml
2023-03-08T04:01:47.425Z 60.1172 -153.4067 159.3 4.4 mb
2023-03-08T03:37:50.576Z 36.0672 74.0928 10 4 mb
2023-03-08T03:14:12.529Z 53.0996 -166.3872 22.522 2.7 ml
2023-03-08T03:07:06.891Z -22.5857 -174.583 10 4.4 mb
2023-03-08T02:17:45.683Z 51.7253 -174.6773 35 3.5 ml
2023-03-08T02:07:11.562Z -5.421 35.0587 10 4.1 mb
2023-03-08T01:13:40.232Z 56.1755 -149.6477 16.107 2.7 ml
2023-03-08T00:52:36.938Z 7.4045 126.0947 10.192 4.2 mb
2023-03-08T00:47:07.243Z 8.6389 125.7669 10.177 4.4 mb
2023-03-08T00:45:24.953Z 10.2138 56.9362 10 4.5 mb
2023-03-08T00:35:10.709Z 51.1201 -175.7098 10 2.7 ml
2023-03-08T00:32:03.594Z -5.0662 153.1953 34.27 4.1 mb
2023-03-08T00:29:41.659Z 8.7188 122.046 10 4.4 mb
2023-03-08T00:11:32.349Z 35.2902 -35.1029 10 4.8 mb
2023-03-07T23:59:01.310Z 18.8793333333333 -66.1423333333333 35.67 2.84 md
2023-03-07T23:57:31.884Z 38.035 73.2756 10 4.1 mwr
2023-03-07T23:42:28.152Z -19.0046 -177.3992 573.252 4.2 mb
2023-03-07T22:13:21.489Z -6.6588 101.5062 10 4 mb
2023-03-07T21:50:38.300Z 37.0015 -119.817 -0.39 2.6 mh
2023-03-07T21:45:08.561Z 58.6907 -154.0474 85.3 2.5 ml
2023-03-07T21:38:52.458Z -2.4579 140.8291 13.673 4.3 mb
2023-03-07T21:25:56.165Z 40.9648 -127.3505 10 3.1 ml
2023-03-07T21:21:28.741Z 54.4469 -159.7284 22 2.5 ml
2023-03-07T21:20:09.519Z -8.1617 116.2223 204.688 4.3 mb
2023-03-07T21:15:33.507Z 23.8718 114.494 10 4.2 mb
2023-03-07T21:01:18.160Z 41.08 -111.6316667 9.65 2.68 ml
2023-03-07T20:57:11.181Z 41.0142 -127.2804 16.554 3.3 ml
2023-03-07T20:46:05.565Z -5.4619 151.7488 72.808 5.3 mww
2023-03-07T20:31:29.060Z -0.256 124.5363 45.443 5.4 mww
2023-03-07T18:18:58.073Z 54.5375 -159.7854 11.4 3 ml
2023-03-07T17:36:25.117Z 54.5711 -159.8215 19.6 2.8 ml
2023-03-07T17:16:12.810Z 19.0971 -68.5058 9 3.9 md
2023-03-07T16:12:59.784Z -29.6549 -178.7039 212.68 4.5 mb
2023-03-07T16:03:14.507Z 61.7796 -150.703 54.8 2.8 ml
2023-03-07T15:49:38.851Z 7.6301 -82.4252 10 4.5 mb
2023-03-07T15:35:51.640Z 18.2075 -67.6903333333333 98.64 3.24 md
2023-03-07T14:58:15.030Z 38.4074 -96.8283 5 2.6 mb_lg
2023-03-07T14:38:44.888Z -5.3938 154.2181 383.585 4.2 mb
2023-03-07T14:37:11.491Z 37.164 71.8957 152.986 4 mb
2023-03-07T14:33:12.440Z 36.5941667 -121.2011667 9.29 3.8 ml
2023-03-07T14:22:15.251Z 56.3139 -149.106 10 2.5 ml
2023-03-07T14:18:21.324Z 38.8412 37.3634 10 4.2 mwr
2023-03-07T14:15:20.561Z 32.32635498 -102.1364091 9.757446289 2.9 ml
2023-03-07T14:15:20.545Z 32.33001709 -102.1364091 9.463989258 2.8 ml
2023-03-07T13:53:20.959Z -3.4427 150.6625 10 5.4 mb
2023-03-07T13:51:49.540Z -3.1576 150.6188 9 5.9 mww
2023-03-07T13:36:14.461Z 54.5971 -159.8409 25.6 2.5 ml
2023-03-07T13:31:01.970Z 54.5762 -159.7625 25.6 2.5 ml
2023-03-07T13:27:27.322Z 51.8501 178.8041 108.611 3.2 ml
2023-03-07T13:24:33.056Z 54.5639 -159.7538 28.6 2.5 ml
2023-03-07T13:14:36.451Z 54.5175 -159.5985 35.445 3.5 ml
2023-03-07T13:12:10.721Z 54.6335 -159.7116 35 4.5 mb
2023-03-07T12:59:38.069Z 51.2191 -179.2949 26.9 3.4 ml
2023-03-07T12:51:52.704Z 2.4937 128.5066 63.027 4.6 mb
2023-03-07T12:07:46.394Z 56.3588 -149.2409 10 3.2 ml
2023-03-07T11:53:39.260Z 38.7061 35.3208 6.959 4.4 mb
2023-03-07T11:47:28.537Z 38.6304 35.2891 10 4.7 mwr
2023-03-07T11:45:32.790Z 19.2228336334229 -155.385665893555 1.11000001430511 2.98 ml
2023-03-07T11:45:27.410Z 19.2656666666667 -155.395666666667 31.36 3.23 ml
2023-03-07T11:32:41.091Z 51.5053 179.2115 69.7 3.2 ml
2023-03-07T11:11:46.782Z 13.3127 92.4297 10 4.9 mb
2023-03-07T10:40:54.550Z 18.011 -65.4601666666667 14.78 2.55 md
2023-03-07T10:11:21.800Z -22.227 -179.5773 565.696 4.4 mb
2023-03-07T09:40:11.447Z 37.6748 36.6304 5.729 4.4 mb
2023-03-07T09:36:44.257Z 31.66331812 -104.3533553 6.260107422 3.7 ml
2023-03-07T09:13:58.522Z 52.6183 -169.3544 21.6 2.7 ml
2023-03-07T09:03:06.840Z 19.5408 -64.8995 32 3.74 md
2023-03-07T09:01:30.545Z -17.3331 -65.757 66.349 4.7 mb
2023-03-07T08:47:42.281Z 7.6219 126.2112 10 5.6 mww
2023-03-07T08:42:10.110Z 35.6653333 -117.5728333 7.09 2.99 ml
2023-03-07T08:00:31.912Z 63.0461 -151.0174 123.8 2.5 ml
2023-03-07T07:52:12.090Z -23.1257 -69.5521 101.674 4.5 mb
2023-03-07T07:31:57.715Z -6.5536 103.9819 43.297 5.3 mb
2023-03-07T07:22:26.230Z -24.3094 -67.0344 165.792 4.5 mb
2023-03-07T07:22:19.161Z 63.0393 -150.965 117.9 2.7 ml
2023-03-07T06:37:04.901Z 51.6303 -178.4944 18.267 3.7 ml
2023-03-07T06:18:57.011Z 56.8868 -158.168 1 2.5 ml
2023-03-07T06:02:31.362Z 7.504 126.0528 14.878 5.9 mww
2023-03-07T05:48:14.300Z 19.3133333333333 -66.5671666666667 28.35 3.41 md
2023-03-07T05:20:23.052Z 51.5689 179.1386 57.338 3 ml
2023-03-07T03:59:43.236Z 5.3914 -77.5503 32.442 5 mb
2023-03-07T03:14:31.249Z -0.1482 120.3173 10 4 mb
2023-03-07T02:56:58.495Z -14.9406 -173.1463 10 4.1 mb
2023-03-07T01:33:15.220Z 60.6766 -134.6271 10.5 2.5 ml
2023-03-07T01:32:41.675Z 6.8276 -73.0728 155.739 4.3 mb
2023-03-07T01:27:49.103Z 60.2915 -139.9359 5.7 3.3 ml
2023-03-07T01:14:01.271Z -15.1036 167.1604 75.379 5 mb
2023-03-07T01:11:24.580Z 18.3931666666667 -65.8983333333333 30.61 2.84 md
2023-03-06T22:29:22.307Z 15.4976 -94.2386 53.226 4.1 mb
2023-03-06T22:25:54.943Z -23.0256 -179.587 554.878 4.4 mb
2023-03-06T22:24:47.998Z 42.3233 144.5598 41.152 5.2 mb
2023-03-06T22:18:17.781Z 2.0282 127.7752 234.332 4.3 mb
2023-03-06T22:14:57.396Z 36.1589 36.0428 10 4 mb
2023-03-06T21:45:53.034Z -4.8365 149.7727 604.527 4.2 mb
2023-03-06T21:07:27.404Z 42.3499 141.764 126.71 4.5 mb
2023-03-06T21:00:01.240Z -20.7765 -178.3654 534.104 5.8 mww
2023-03-06T20:32:00.589Z 12.148 -87.9637 41.3 4.5 mb
2023-03-06T20:22:00.374Z 12.1184 -87.996 47.537 4.7 mb
2023-03-06T19:04:33.560Z -8.0208 120.0276 216.13 4.4 mb
2023-03-06T18:11:50.840Z 18.3448333333333 -65.3985 14.33 2.86 md
2023-03-06T17:33:12.530Z 19.1506666666667 -65.0928333333333 34.51 3.38 md
2023-03-06T15:53:02.685Z 5.774 125.911 151.146 4.8 mb
2023-03-06T15:34:37.880Z 19.2023 -67.9693 13 3.66 md
2023-03-06T15:07:42.985Z 54.3707 -159.735 25.5 3.3 ml
2023-03-06T14:27:39.486Z 2.8518 127.1472 56.2 4.1 mb
2023-03-06T14:27:02.214Z -32.322 179.6995 437.041 4.4 mb
2023-03-06T14:23:35.002Z -17.788 -178.6915 556.763 4.6 mb
2023-03-06T13:03:49.910Z -7.0464 146.9573 39.293 4.4 mb
2023-03-06T13:03:25.671Z 38.197 37.2109 14.422 4 mb
2023-03-06T12:34:09.444Z -29.0426 -176.8081 38.184 4.8 mb
2023-03-06T12:30:57.530Z 55.1749 -159.4516 35 3.1 ml
2023-03-06T11:26:55.706Z 63.8543 -153.2525 12 2.5 ml
2023-03-06T11:02:56.996Z 36.2202 36.0072 10 4 mb
2023-03-06T10:55:55.730Z 18.0153333333333 -66.8391666666667 12.41 2.63 md
2023-03-06T10:31:04.657Z 69.5416 -143.7672 14.102 2.5 ml
2023-03-06T10:26:02.765Z 4.9512 96.4075 171.438 4.1 mb
2023-03-06T09:33:28.479Z -15.2112 -72.8285 77.879 4.6 mb
2023-03-06T09:25:49.518Z -60.9286 -33.4164 10 5 mb
2023-03-06T09:25:38.486Z 12.0645 -87.9523 42.429 4.9 mb
2023-03-06T08:35:59.550Z 36.8813333 -121.6241667 8 2.51 md
2023-03-06T08:14:18.364Z 36.1163 36.1532 20.681 4.2 mb
2023-03-06T07:41:53.930Z 19.5303 -65.3178 90 3.71 md
2023-03-06T07:34:49.607Z -29.5997 -71.6589 35 5 mww
2023-03-06T07:26:38.540Z 17.8991666666667 -66.8795 14.93 2.64 md
2023-03-06T07:17:41.932Z 51.911 178.3289 128.089 3.7 mb
2023-03-06T05:51:08.337Z 37.9394 37.9123 5.035 4.1 mb
2023-03-06T05:09:17.334Z 51.8272 178.3241 112.46 3.3 ml
2023-03-06T04:46:37.615Z 38.5557 73.8195 112.151 4 mb
2023-03-06T04:41:09.980Z -6.469 142.7984 10 4.5 mb
2023-03-06T03:43:33.825Z -7.5183 128.0995 165.314 4.5 mb
2023-03-06T03:25:45.991Z 53.4724 -165.7688 35 2.8 ml
2023-03-06T03:05:23.262Z 36.5734 -109.8908 13.264 2.6 ml
2023-03-06T02:59:36.188Z 53.8626 -163.9123 44.468 4.3 mwr
2023-03-06T02:42:20.263Z 0.0195 123.2731 136.334 4.5 mb
2023-03-06T02:26:45.973Z -11.8106 65.5426 10 4.6 mb
2023-03-06T02:16:02.969Z 36.1816 36.0375 10 4 mb
2023-03-06T01:59:50.610Z 18.0006666666667 -66.8388333333333 12.84 2.65 md
2023-03-06T01:52:28.615Z -5.7178 151.4255 54.639 4.6 mb
2023-03-06T01:50:08.773Z -9.3706 112.4379 45.416 4.8 mb
2023-03-06T01:01:52.461Z 26.2173 67.4737 10 4 mb
2023-03-06T00:53:15.620Z 19.1715 -68.2783 23 3.82 md
2023-03-06T00:46:34.891Z 34.3536 136.9453 339.681 4 mb
2023-03-05T23:45:21.130Z 38.8135 -122.8251667 2 2.6 md
2023-03-05T23:37:11.417Z 7.6227 91.7562 10 5.1 mww
2023-03-05T23:21:14.923Z 43.7678 147.7882 35 4.5 mb
2023-03-05T23:15:20.210Z 18.8678 -64.3473 17 3.77 md
2023-03-05T23:09:16.831Z 12.6441 -88.01 74.989 4.3 mb
2023-03-05T22:21:34.277Z -55.7253 147.3469 10 5.8 mww
2023-03-05T22:16:52.244Z -17.9988 -178.5997 579.904 4.5 mb
2023-03-05T22:16:17.288Z -17.8215 -178.5908 573.336 4.5 mb
2023-03-05T22:10:41.765Z 38.2948 73.2492 10 4.3 mb
2023-03-05T22:07:18.926Z -28.2079 -71.3156 35 4.3 mb
2023-03-05T21:51:58.292Z 54.5303 -159.6506 15.7 2.7 ml
2023-03-05T21:19:59.140Z 18.0705 -64.8176666666667 7.93 3.12 md
2023-03-05T20:49:46.490Z 36.7867 36.1842 10 4.8 mwr
2023-03-05T20:43:02.677Z 7.5245 126.176 10 5.4 mww
2023-03-05T20:34:16.069Z 51.5095 -177.9608 41.451 2.8 ml
2023-03-05T20:27:52.219Z 60.037 -153.2462 122.4 3.1 ml
2023-03-05T19:39:40.199Z -17.7468 -178.6636 576.435 4.4 mb
2023-03-05T19:30:53.539Z 7.4962 126.1305 9.601 4.4 mb
2023-03-05T19:25:43.665Z -16.1374 -73.4551 53.967 5.1 mww
2023-03-05T19:13:23.826Z 56.9048 -158.0817 5.7 2.6 ml
2023-03-05T19:10:23.657Z 54.1676 -159.9721 10 2.5 ml
2023-03-05T19:02:15.877Z -17.8671 -174.9991 249.02 4.8 mb
2023-03-05T18:58:31.078Z 51.1551 -178.1014 32.988 3.1 ml
2023-03-05T18:03:45.575Z 31.65263251 -104.2951387 7.905419922 2.6 ml
2023-03-05T17:43:50.951Z 1.9614 -84.3058 10 4 mb
2023-03-05T16:54:13.437Z 7.5053 126.1941 10 4.3 mb
2023-03-05T16:49:39.385Z 7.4277 126.2713 10 4.6 mb
2023-03-05T16:37:28.222Z 5.9279 125.6499 151.604 4.4 mb
2023-03-05T16:09:31.910Z 19.6756666666667 -65.3881666666667 20.26 3.4 md
2023-03-05T15:54:51.376Z 51.6888 -174.7296 35 2.8 ml
2023-03-05T14:55:57.231Z 60.8681 -151.827 78.3 2.5 ml
